action_id,source_unitid,source_institution_name,source_accreditor,source_action_date,source_action_type,source_action_label_raw,source_generated_statement,source_source_url,source_source_title,source_row_origin,override_unitid,override_institution_name,override_accreditor,override_action_date,override_action_type,override_action_label_raw,override_generated_statement,override_source_url,override_source_title,first_seen,review_status,reviewer,reviewer_notes,reviewed_at,grandfathered
138c9d07ee79,224323,University of Dallas,SACSCOC,2025-12-07,notice,"Sanford: The following action regarding your institution was taken by the Board of Trustees of the Southern Association of Colleges and Schools Commission on Colleges (SACSCOC) during its meeting held on December 7, 2025: The SACSCOC Board of Trustees requested a Monitoring Report in twelve (12) months to provide required oversight and resolution of compliance issues.",Requested to Submit a Monitoring Report in twelve (12) months to provide required oversight and resolution of compliance issues.,https://ope.ed.gov/dapip/#/institution-profile/144795,DAPIP Institutional Accreditation Action,scraper,,,,,,,,,,2026-06-07,approved,MV,,,FALSE
0accded2016c,224527,East Texas Baptist University,SACSCOC,2025-04-25,notice,"Based only on those reviewed standards, the institution is requested to submit a Referral Report due September 8, 2025, addressing the following referenced standard(s) of the Principles: Standard 6.2.b (Program faculty) For each of its educational programs, this standard expects an institution to employ a sufficient number of full-time faculty members to ensure curriculum and program quality, integrity, and review.",Requested Referral Report on Program faculty,https://ope.ed.gov/dapip/#/institution-profile/144838,DAPIP Institutional Accreditation Action,scraper,,,,,,,,,,2026-06-07,approved,MV,,,FALSE
7df29412efc5,224527,East Texas Baptist University,SACSCOC,2025-12-07,notice,"Blackburn: The following action regarding your institution was taken by the Board of Trustees of the Southern Association of Colleges and Schools Commission on Colleges (SACSCOC) during its meeting held on December 7, 2025: The SACSCOC Board of Trustees requested a Monitoring Report in twelve (12) months to provide required oversight and resolution of compliance issues.",Requested to Submit a Monitoring Report in twelve (12) months to provide required oversight and resolution of compliance issues.,https://ope.ed.gov/dapip/#/institution-profile/144838,DAPIP Institutional Accreditation Action,scraper,,,,,,,,,,2026-06-07,approved,MV,,,FALSE
c6b751484802,224545,Texas A&M University-Texarkana,SACSCOC,2022-06-16,notice,"_Basedonly on those reviewed standards, ' the'institution should submit a Referral Report due April 3, 2023, addressing the standards ofthe Principles identified below.",Requested to submit a Referral Report documenting compliance with accreditation standards,https://ope.ed.gov/dapip/#/institution-profile/144856,DAPIP Institutional Accreditation Action,scraper,,,,,,,,,,2026-06-07,approved,MV,,,FALSE
4be92a82ee60,225247,Hardin-Simmons University,SACSCOC,2023-06-14,notice,"Based only on those reviewed standards, the institution should submit a Referral Report due April 1, 2024, addressing the standards of the Principles identified below.",Requested to submit a Referral Report documenting compliance with accreditation standards,https://ope.ed.gov/dapip/#/institution-profile/145035,DAPIP Institutional Accreditation Action,scraper,,,,,,,,,,2026-06-07,approved,MV,,,FALSE
0d681ea04405,225511,University of Houston,SACSCOC,2024-04-24,notice,"Based only on those reviewed standards, the institution should submit a Referral Report due April 1, 2025, addressing the standards of the Principles identified below.",Requested to submit a Referral Report documenting compliance with accreditation standards,https://ope.ed.gov/dapip/#/institution-profile/145123,DAPIP Institutional Accreditation Action,scraper,,,,,,,,,,2026-06-07,approved,MV,,,FALSE
17b2c8d61c91,225627,University of the Incarnate Word,SACSCOC,2025-12-07,notice,"Evans: The following action regarding your institution was taken by the Board of Trustees of the Southern Association of Colleges and Schools Commission on Colleges (SACSCOC) during its meeting held on December 7, 2025: The SACSCOC Board of Trustees requested a Monitoring Report in twelve (12) months to provide required oversight and resolution of compliance issues.",Requested to Submit a Monitoring Report in twelve (12) months to provide required oversight and resolution of compliance issues.,https://ope.ed.gov/dapip/#/institution-profile/145178,DAPIP Institutional Accreditation Action,scraper,,,,,,,,,,2026-06-07,approved,MV,,,FALSE
360f69ba52e5,226091,Lamar University,SACSCOC,2025-04-25,notice,"Based only on those reviewed standards, the institution is requested to submit a Referral Report due September 8, 2025, addressing the following referenced standard(s) of the Principles: Standard 6.2.b (Program faculty) For each of its educational programs, this standard expects an institution to employ a sufficient number of full-time faculty members to ensure curriculum and program quality, integrity, and review.",Requested Referral Report on Program faculty,https://ope.ed.gov/dapip/#/institution-profile/145309,DAPIP Institutional Accreditation Action,scraper,,,,,,,,,,2026-06-07,approved,MV,,,FALSE
5f3b31e4be0b,226091,Lamar University,SACSCOC,2025-12-07,notice,"Taylor: The following action regarding your institution was taken by the Board of Trustees of the Southern Association of Colleges and Schools Commission on Colleges (SACSCOC) during its meeting held on December 7, 2025: The SACSCOC Board of Trustees requested a Monitoring Report in twelve (12) months to provide required oversight and resolution of compliance issues.",Requested to Submit a Monitoring Report in twelve (12) months to provide required oversight and resolution of compliance issues.,https://ope.ed.gov/dapip/#/institution-profile/145309,DAPIP Institutional Accreditation Action,scraper,,,,,,,,,,2026-06-07,approved,MV,,,FALSE
ad39327eed29,226231,LeTourneau University,SACSCOC,2022-06-16,notice,"Based only on those reviewed standards, the institution should submit a Referral Report due April 3, 2023, addressing the standards of the Principles identified below.",Requested to submit a Referral Report documenting compliance with accreditation standards,https://ope.ed.gov/dapip/#/institution-profile/145372,DAPIP Institutional Accreditation Action,scraper,,,,,,,,,,2026-06-07,approved,MV,,,FALSE
6a16981142bd,226587,McMurry University,SACSCOC,2025-04-25,notice,"Based only on those reviewed standards, the institution is requested to submit a Referral Report due April 1, 2026, addressing the following referenced standard(s) of the Principles: Standard 10.5 (Admissions policies and practices) This standard expects an institution to publish admissions policies consistent with its mission.",Requested Referral Report on Admissions policies and practices,https://ope.ed.gov/dapip/#/institution-profile/145460,DAPIP Institutional Accreditation Action,scraper,,,,,,,,,,2026-06-07,approved,MV,,,FALSE
07d129ad0829,227757,Rice University,SACSCOC,2022-06-16,notice,"Based only on those reviewed standards, the institution should submit a Referral Report due April 3, 2023, addressing the following referenced standards ofthe Principles: Standard 8.",Requested Referral Report on Student outcomes: educational programs and Admissions policies and practices,https://ope.ed.gov/dapip/#/institution-profile/145831,DAPIP Institutional Accreditation Action,scraper,,,,,,,,,,2026-06-07,approved,MV,,,FALSE
eff5ae442d25,227845,Saint Edward's University,SACSCOC,2023-06-14,notice,"Based only on those reviewed standards, the institution should submit a Referral Report due April 1, 2024, addressing the standards of the Principles identified below.",Requested to submit a Referral Report documenting compliance with accreditation standards,https://ope.ed.gov/dapip/#/institution-profile/145868,DAPIP Institutional Accreditation Action,scraper,,,,,,,,,,2026-06-07,approved,MV,,,FALSE
b20d271f6587,227881,Sam Houston State University,SACSCOC,2025-04-25,notice,"Based only on those reviewed standards, the institution is requested to submit a Referral Report due September 8, 2025, addressing the following referenced standard(s) of the Principles: Standard 13.6 (Federal and state responsibilities) This standard expects that an institution (a) is in compliance with its program responsibilities under Title 1V of the most recent Higher Education Act as amended and (b) audits financial aid programs as required by federal and state regulations.",Requested Referral Report on Federal and state responsibilities,https://ope.ed.gov/dapip/#/institution-profile/145901,DAPIP Institutional Accreditation Action,scraper,,,,,,,,,,2026-06-07,approved,MV,,,FALSE
3f2f98b98d95,228468,Southwestern Adventist University,SACSCOC,2022-06-16,notice,"Based only on those reviewed standards, the institution should submit a Referral Report due April 3, 2023, addressingthe standards ofthe Principles identified below.",Requested to submit a Referral Report documenting compliance with accreditation standards,https://ope.ed.gov/dapip/#/institution-profile/146126,DAPIP Institutional Accreditation Action,scraper,,,,,,,,,,2026-06-07,approved,MV,,,FALSE
1db25b16c508,228501,Sul Ross State University,SACSCOC,2024-04-26,notice,"Based only on those reviewed standards, the institution should submit a Referral Report due April 1, 2025, addressing the standards of the Principles identified below.",Requested to submit a Referral Report documenting compliance with accreditation standards,https://ope.ed.gov/dapip/#/institution-profile/146153,DAPIP Institutional Accreditation Action,scraper,,,,,,,,,,2026-06-07,approved,MV,,,FALSE
6dbf6a22411e,228653,The University of Texas Medical Branch at Galveston,SACSCOC,2024-04-24,notice,"Based only on those reviewed standards, the institution should submit a Referral Report due April 1,2025, addressing the standards of the Principles identified below.",Requested to submit a Referral Report documenting compliance with accreditation standards,https://ope.ed.gov/dapip/#/institution-profile/146214,DAPIP Institutional Accreditation Action,scraper,,,,,,,,,,2026-06-07,approved,MV,,,FALSE
4cc3a731c256,228778,The University of Texas at Austin,SACSCOC,2024-04-24,notice,"Based only on those reviewed standards, the institution should submit a Referral Report due September 8, 2024, addressing the standards of the Principles identified below.",Requested to submit a Referral Report documenting compliance with accreditation standards,https://ope.ed.gov/dapip/#/institution-profile/146302,DAPIP Institutional Accreditation Action,scraper,,,,,,,,,,2026-06-07,approved,MV,,,FALSE
