cut_id,unitid,institution_name,state,announcement_date,announcement_year,cut_type,program_name,generated_cut_label,generated_cut_summary,source_url,source_title,source_publication,row_origin
3d332b65-e322-404d-8f2b-a982d7939e8e,200800,University of Akron Main Campus,Ohio,2025-06-15,2025,department_closure,Department of Anthropology & Physics,Retrenchment report recommends dissolving Anthropology department; teach-out plan pending grievance.,Retrenchment report recommends dissolving Anthropology department; teach-out plan pending grievance.,https://signalakron.org/faculty-voluntarily-leaving-university-of-akron-may-stave-off-staff-cuts-report-says/,,Signal Akron,scraper
33896d34-ac22-4814-a166-f6a73c242014,239105,Marquette University,Wisconsin,2025-06-13,2025,program_suspension,Medical Laboratory Science,Termination of 90-year-old program as part of Marquette 2031 cost-saving plan.,Termination of 90-year-old program as part of Marquette 2031 cost-saving plan. Current students can complete degrees until Spring 2029. Program had 4 faculty/staff and offered tuition support/stipends.,https://marquettewire.org/4138156/news/medical-laboratory-science-program-to-be-terminated/,,Marquette Wire,scraper
db2ddebc-fcb8-4d94-a2e4-9a359bbf8923,213987,Mercyhurst University,Pennsylvania,2025-06-12,2025,staff_layoff,Annual budget realignment: 5 staff positions cut,Annual budget realignment: 5 staff positions cut,"University states cuts are routine, offset by new athletic hires.",https://www.goerie.com/story/news/education/2025/06/12/mercyhurst-university-makes-5-job-cuts-as-part-of-budget-review/83989285007/,,Erie Times-News,scraper
f74e3454-6538-4862-9062-8a9d86db5170,110662,University of California-Los Angeles,California,2025-06-05,2025,program_suspension,AAP: Pre-College Scholars & Graduate/Professional Services units,"UCLA Academic Advancement Program (AAP) pausing Pre-College Scholars and several graduate/professional services programs effective July 1, 2025, and reducing…","UCLA Academic Advancement Program (AAP) pausing Pre-College Scholars and several graduate/professional services programs effective July 1, 2025, and reducing staff, due to budget cuts in UCLA's Division of Undergraduate Education. AAP serves first-generation and underrepresented students. Formal notification sent May 20, 2025. Federal and state budget pressures on UC system cited.",https://dailybruin.com/2025/06/05/academic-advancement-program-to-pause-some-programs-reduce-staff-amid-budget-cuts,,Daily Bruin,scraper
0bd68f41-6763-4720-a503-5912058d1952,168005,Suffolk University,Massachusetts,2025-06-01,2025,staff_layoff,Staff layoffs,"35 staff layoffs across multiple divisions (IT, student affairs, public affairs, marketing, HR) due to budget reductions and cautious 2026 spending approach","35 staff layoffs across multiple divisions (IT, student affairs, public affairs, marketing, HR) due to budget reductions and cautious 2026 spending approach",https://thesuffolkjournal.com/47902/news/suffolk-university-layoffs/,,The Suffolk Journal,scraper
99fa545d-04bf-4b86-96d4-17716991ccf2,194958,Roberts Wesleyan University,New York,2025-05-29,2025,department_closure,Strategic resizing: workforce (-20 %) and select programs,RWU eliminating ~62 positions and cutting low-demand programs to align operations with mission.,RWU eliminating ~62 positions and cutting low-demand programs to align operations with mission.,https://rbj.net/2025/05/29/roberts-wesleyan-university-to-cut-20-of-workforce-and-academic-programs/,,Rochester Business Journal,scraper
d4bb9a15-15a8-4e5a-a053-d13dba654293,196130,SUNY Buffalo State University,New York,2025-05-25,2025,department_closure,19 under-enrolled academic programs,SUNY Buffalo State dropping 19 programs and 63 positions; enrollment down 43 % over a decade.,SUNY Buffalo State dropping 19 programs and 63 positions; enrollment down 43 % over a decade.,https://www.wivb.com/news/local-news/buffalo-state-university-announces-cuts-to-programs/,,The Buffalo News,scraper
3b263c2c-5173-4112-97f6-b6921432d334,151102,Purdue University Fort Wayne,Indiana,2025-05-23,2025,program_suspension,Baseball and softball programs,Part of $6 million budget cuts; expected to save upwards of $1 million; discontinued effective immediately; student scholarships will be honored,Part of $6 million budget cuts; expected to save upwards of $1 million; discontinued effective immediately; student scholarships will be honored,https://www.21alivenews.com/2025/05/22/45-purdue-university-fort-wayne-employees-laid-off-amid-budget-cuts/,,21 Alive News,scraper
b5ce112f-c613-4a67-9563-ba25424f2904,110714,University of California-Santa Cruz,California,2025-05-23,2025,program_suspension,German and Persian Language Programs,Elimination due to $81M budget deficit and low enrollment.,Elimination due to $81M budget deficit and low enrollment. Part of campus-wide cuts affecting Languages and Applied Linguistics department. 23.5% course reduction.,https://lookout.co/as-uc-santa-cruz-reduces-its-budget-german-persian-language-courses-face-elimination/story,,Lookout,scraper
50ce8fb1-d12d-4e60-84ef-ac7882a97786,207342,University of Oklahoma-Health Sciences Center,Oklahoma,2025-05-21,2025,staff_layoff,Athletic Department,5% workforce reduction (15 of 302 employees) in athletic dept to prepare for $20.5M annual revenue sharing with student-athletes under House v.,5% workforce reduction (15 of 302 employees) in athletic dept to prepare for $20.5M annual revenue sharing with student-athletes under House v. NCAA settlement,https://stormininnorman.com/oklahoma-sooners-already-pays-price-for-athlete-revenue-sharing-with-early-layoffs-ncaa-nil-joe-castiglione,,Stormin In Norman,scraper
e5bf6b91-4753-4407-be80-df5ca3424637,104179,University of Arizona,Arizona,2025-05-20,2025,staff_layoff,Foundational Writing Courses,"Non-renewal of 10 career-track faculty in foundational writing courses, which are required for graduation.","Non-renewal of 10 career-track faculty in foundational writing courses, which are required for graduation. Contracts terminated with only five days' notice, resulting in loss of health insurance.",https://azluminaria.org/2025/06/13/university-of-arizona-budget-update-faculty-cuts/,,Arizona Luminaria,scraper
66eb60d5-594c-4bd1-a41f-230c3c8a022b,161253,University of Maine,Maine,2025-05-15,2025,staff_layoff,Advanced Structures and Composites Center,"Federal funding cuts led to layoffs of engineers, scientists, and technicians.","Federal funding cuts led to layoffs of engineers, scientists, and technicians. DOE suspended $15.8M in awards for offshore wind projects.",https://www.mainepublic.org/education-news/2025-05-15/umaine-advanced-structures-and-composites-center-lays-off-9-employees-after-federal-funding-cuts,,Maine Public,scraper
a6166c37-ed4b-44d8-9555-fdf7203e1971,217235,Johnson & Wales University-Providence,Rhode Island,2025-05-08,2025,staff_layoff,Institution-wide staff reduction,Layoffs of 91 faculty/staff (5% of workforce) due to $34M operating deficit and 54% enrollment decline since 2012.,Layoffs of 91 faculty/staff (5% of workforce) due to $34M operating deficit and 54% enrollment decline since 2012.,https://www.highereddive.com/news/johnson-wales-university-91-layoffs-faculty-staff-deficit/747604/,,Higher Ed Dive,scraper
9a49674a-1296-4707-94e2-1ffee8cab405,190150,Columbia University in the City of New York,New York,2025-05-06,2025,staff_layoff,Research Staff,"Layoffs due to revocation of $400M federal grants by Trump administration, citing alleged antisemitism and university inaction. 180 staff (20% of grant-funded…","Layoffs due to revocation of $400M federal grants by Trump administration, citing alleged antisemitism and university inaction. 180 staff (20% of grant-funded positions) terminated across research programs including radiation exposure, ALS, and tuberculosis research.",https://www.nbcnews.com/news/us-news/columbia-university-cuts-180-staffers-funded-federal-grants-revoked-tr-rcna205080,,NBC News,scraper
92874b40-3fe0-48eb-95c3-cd2a00e1831c,131159,American University,District of Columbia,2025-05-01,2025,staff_layoff,Institution-wide Staff and Faculty Reduction,Voluntary Retirement Incentive Program (VRIP) participants include 123 staff/faculty with avg 24 yrs service.,"Voluntary Retirement Incentive Program (VRIP) participants include 123 staff/faculty with avg 24 yrs service. Largest group in AU history, effective May 2025.",https://www.american.edu/finance/memos/honoring-our-voluntary-retirement-program-participants.cfm,,American University Finance Memo,scraper
5e8469a9-2600-426f-8a8f-3ca38fe71ab2,486840,Kennesaw State University,Georgia,2025-05-01,2025,program_suspension,Black Studies BA,"KSU deactivated Black Studies BA and two other ""low-producing"" majors under state productivity standards.","KSU deactivated Black Studies BA and two other ""low-producing"" majors under state productivity standards. Georgia NAACP called the decision ""damaging,"" raising equity and academic integrity concerns. University cited insufficient enrollment. Current students may complete degrees; courses remain available as electives but no new majors are admitted.",https://www.uatl.com/news/2025/05/low-performing-black-studies-program-discontinued-at-kennesaw-state/,,Atlanta Journal-Constitution,scraper
7afa740b-587a-4628-b510-4e717d04db73,218238,Limestone University,South Carolina,2025-04-29,2025,institution_closure,All programs,"Board of Trustees voted April 29, 2025 to close after nearly 180 years, citing an unresolvable $6M budget shortfall.","Board of Trustees voted April 29, 2025 to close after nearly 180 years, citing an unresolvable $6M budget shortfall. Emergency fundraising failed to meet the threshold. All on-campus and online degree programs discontinued. Limestone survived the Civil War and Great Depression but could not overcome sustained enrollment decline and deferred financial pressures.",https://apnews.com/d4851555bd0fb360a92dee84a2d93140,,AP News,scraper
83c258a4-d765-4b4f-94e3-9f0fa744fc5a,199698,St. Andrews University,North Carolina,2025-04-25,2025,institution_closure,Institution closure,"Financial crisis led to permanent closure of Presbyterian university founded in 1958, merged with Webber International University in 2011 but could not sustain…","Financial crisis led to permanent closure of Presbyterian university founded in 1958, merged with Webber International University in 2011 but could not sustain operations.",https://www.theassemblync.com/education/higher-education/st-andrews-laurinburg-nc-remains/,,The Assembly NC,scraper
f524ed9d-59f0-45d8-9cc4-405899a4ae30,206084,University of Toledo,Ohio,2025-04-21,2025,program_suspension,"Africana studies, Asian studies, data analytics, disability studies, Middle East studies, philosophy, religious studies, Spanish, women’s and gender studies",Suspended due to Ohio SB1 requiring elimination of programs averaging <5 degrees/year over 3 years.,Suspended due to Ohio SB1 requiring elimination of programs averaging <5 degrees/year over 3 years. Current students may complete degrees; programs remain available as minors.,https://19thnews.org/2025/04/university-of-toledo-suspends-programs-dei/,,19th News,scraper
334a75ef-7719-407c-8f75-dcf40347c01b,134945,Jacksonville University,Florida,2025-04-10,2025,department_closure,Music (BA/BM),Part of restructuring eliminating several arts programs.,Part of restructuring eliminating several arts programs.,https://www.insidehighered.com/news/business/financial-health/2025/05/06/colleges-cut-more-programs-jobs-april,,Inside Higher Ed,scraper
